REF_AREA,Reference area,MEASURE,Measure,TIME_PERIOD,OBS_VALUE
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2007,4.8
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2006,5.6
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2005,5.5
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2004,5.3
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2003,4.4
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2021,8.6
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2020,8.6
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2019,8.1
POL,Poland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2018,8.3
POL,Poland,ADMRDBUC,Diabetes hospital admission,2011,248.1
POL,Poland,ADMRDBUC,Diabetes hospital admission,2010,257.3
POL,Poland,ADMRDBUC,Diabetes hospital admission,2009,268.4
POL,Poland,ADMRDBUC,Diabetes hospital admission,2008,229.3
POL,Poland,ADMRDBUC,Diabetes hospital admission,2007,211.7
POL,Poland,ADMRDBUC,Diabetes hospital admission,2006,216.6
POL,Poland,ADMRDBUC,Diabetes hospital admission,2005,209.8
POL,Poland,ADMRDBUC,Diabetes hospital admission,2004,192.6
POL,Poland,ADMRDBUC,Diabetes hospital admission,2003,206.3
POL,Poland,ADMRDBUC,Diabetes hospital admission,2021,121.2
POL,Poland,ADMRDBUC,Diabetes hospital admission,2020,119.7
POL,Poland,ADMRDBUC,Diabetes hospital admission,2019,190
POL,Poland,ADMRDBUC,Diabetes hospital admission,2018,197.9
POL,Poland,ADMRDBUC,Diabetes hospital admission,2017,208.6
POL,Poland,ADMRDBUC,Diabetes hospital admission,2016,219.4
POL,Poland,ADMRDBUC,Diabetes hospital admission,2015,215.2
POL,Poland,ADMRDBUC,Diabetes hospital admission,2014,217.7
POL,Poland,ADMRDBUC,Diabetes hospital admission,2013,239.4
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2017,418.4
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2016,436.8
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2015,443.3
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2014,478.1
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2013,449.8
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2012,458.5
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2011,409.5
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2010,381.1
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2009,360.6
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2021,357.2
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2020,365.5
CZE,Czechia,ADMRCHFL,Congestive heart failure hospital admission,2019,405.7
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2016,42.1
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2015,43.2
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2014,43
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2013,49.5
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2012,53.1
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2011,47.6
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2010,52
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2009,58
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2008,61.2
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2021,37.6
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2020,36
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2019,37.2
NOR,Norway,ADMRHYPT,Hypertension hospital admission,2018,37.9
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2014,293
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2013,281.9
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2012,285.3
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2011,277.9
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2010,281.6
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2009,271.5
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2021,202.5
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2020,197.4
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2019,239.4
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2018,238.5
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2017,241.4
SVN,Slovenia,ADMRCHFL,Congestive heart failure hospital admission,2016,266.2
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2006,232.1
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2022,111.6
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2021,118.8
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2005,230.8
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2004,256.8
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2003,347.4
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2002,345.3
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2001,338.9
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2000,407.5
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2020,115.3
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2019,142.6
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2018,166.3
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2017,212.7
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2016,226
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2015,212.4
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2014,221
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2013,194.3
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2012,238
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2011,210.4
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2010,216.4
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2009,252.9
ISL,Iceland,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2008,255.8
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2017,2.4
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2016,1.8
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2015,5.2
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2014,5.1
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2013,4.9
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2012,5
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2011,4.3
COL,Colombia,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2010,1.7
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2016,267.7
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2015,265.4
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2014,276.7
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2013,277.3
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2012,281.4
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2011,269.7
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2010,276.8
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2009,262.3
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2007,283.4
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2021,132.3
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2020,125.4
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2019,243.5
CAN,Canada,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2018,256.5
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2008,165.4
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2007,163.3
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2006,157.2
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2021,219.7
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2020,203.4
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2019,236.3
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2018,220.9
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2017,221.7
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2016,192.8
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2015,184.2
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2014,180.3
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2013,176.5
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2012,170.2
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2011,170.3
CHE,Switzerland,ADMRCHFL,Congestive heart failure hospital admission,2010,171.1
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2015,63
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2014,64.5
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2012,71.9
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2011,69.4
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2010,73.9
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2009,69.8
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2008,70.3
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2007,69.9
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2006,75.4
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2021,45.1
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2020,47
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2019,52.9
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2018,55.1
NLD,Netherlands,ADMRDBUC,Diabetes hospital admission,2017,59.7
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2019,101.9
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2018,113.1
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2017,132.5
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2016,194.9
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2015,197
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2013,230.8
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2011,201.3
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2009,207.3
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2007,223.2
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2022,79.7
PRT,Portugal,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2021,167.4
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2021,172
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2019,267.8
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2017,278.1
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2015,273.2
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2013,265.5
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2011,232.6
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2009,224.8
DEU,Germany,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2007,203.9
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2015,440.2
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2014,446.3
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2013,444.4
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2012,415.1
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2011,263.4
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2010,262.3
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2009,260.7
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2008,285
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2007,303.6
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2021,411.4
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2020,394.8
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2019,441.4
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2018,472.5
SGP,Singapore,ADMRDBUC,Diabetes hospital admission,2017,489.5
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2014,250.1
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2013,252.7
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2012,261.2
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2011,250.4
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2010,265.1
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2009,255.9
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2008,276.7
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2007,257.4
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2006,269.7
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2021,163.3
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2020,123.6
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2019,239.2
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2018,240.4
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2017,223.4
GBR,United Kingdom,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2016,228.7
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2012,151.5
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2011,159.2
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2010,161.5
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2009,169.7
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2008,175
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2007,189.4
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2006,196.5
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2005,199.5
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2004,204
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2021,96.9
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2020,100.8
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2019,116.7
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2018,120.3
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2017,124.6
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2016,126.9
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2015,136.6
CHL,Chile,ADMRDBUC,Diabetes hospital admission,2014,140.6
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2019,299.6
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2018,331.1
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2017,347.1
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2016,356.1
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2015,340.4
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2014,330.5
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2013,323.5
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2012,336.6
AUS,Australia,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2011,340.4
MLT,Malta,ADMRCHFL,Congestive heart failure hospital admission,2015,407.5
MLT,Malta,ADMRCHFL,Congestive heart failure hospital admission,2014,383.4
MLT,Malta,ADMRCHFL,Congestive heart failure hospital admission,2020,281.3
MLT,Malta,ADMRCHFL,Congestive heart failure hospital admission,2019,370.1
MLT,Malta,ADMRCHFL,Congestive heart failure hospital admission,2018,377.9
MLT,Malta,ADMRCHFL,Congestive heart failure hospital admission,2017,428.6
HUN,Hungary,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2012,451
