REF_AREA,Reference area,MEASURE,Medical technology,TIME_PERIOD,OBS_VALUE
LUX,Luxembourg,MTU,Gamma cameras,2015,14.04
LUX,Luxembourg,MTU,Gamma cameras,2014,14.39
LUX,Luxembourg,MTU,Gamma cameras,2013,14.73
LUX,Luxembourg,MTU,Gamma cameras,2012,16.95
LUX,Luxembourg,MTU,Gamma cameras,2011,17.37
LUX,Luxembourg,MTU,Gamma cameras,2010,17.75
LUX,Luxembourg,MTU,Gamma cameras,2009,18.07
LUX,Luxembourg,MTU,Gamma cameras,2008,18.4
LUX,Luxembourg,MTU,Gamma cameras,2007,16.67
LUX,Luxembourg,MTU,Gamma cameras,2006,16.91
LUX,Luxembourg,MTU,Mammographs,1994,24.81
LUX,Luxembourg,MTU,Mammographs,1993,25.19
LUX,Luxembourg,MTU,Mammographs,1992,25.51
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2023,1.49
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2022,1.53
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2021,1.56
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2020,1.59
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2019,1.61
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2018,1.64
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2017,1.68
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2016,1.72
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2015,1.75
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2014,1.8
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2013,1.84
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2012,1.88
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2011,1.93
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2010,1.97
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2009,2.01
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2008,2.04
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2007,2.08
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2006,2.11
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2005,2.15
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2004,2.18
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2003,2.21
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2002,0
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2001,0
LUX,Luxembourg,MTU,Positron emission tomography (PET) scanners,2000,0
LUX,Luxembourg,MTU,Gamma cameras,2023,11.96
LUX,Luxembourg,MTU,Gamma cameras,2022,12.25
LUX,Luxembourg,MTU,Gamma cameras,2021,10.94
LUX,Luxembourg,MTU,Gamma cameras,2020,11.11
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1999,2.33
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1998,2.35
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1997,2.39
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1996,2.42
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1995,2.44
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1994,2.48
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1993,2.52
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1992,2.55
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1991,2.58
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,1990,2.62
LUX,Luxembourg,MTU,Radiation therapy equipment,2023,8.97
LUX,Luxembourg,MTU,Radiation therapy equipment,2022,9.19
LUX,Luxembourg,MTU,Radiation therapy equipment,2021,9.38
LUX,Luxembourg,MTU,Radiation therapy equipment,2020,9.52
LUX,Luxembourg,MTU,Radiation therapy equipment,2019,8.06
LUX,Luxembourg,MTU,Radiation therapy equipment,2018,8.22
LUX,Luxembourg,MTU,Radiation therapy equipment,2017,8.39
LUX,Luxembourg,MTU,Radiation therapy equipment,2016,8.58
LUX,Luxembourg,MTU,Radiation therapy equipment,2015,8.77
LUX,Luxembourg,MTU,Radiation therapy equipment,2014,8.99
LUX,Luxembourg,MTU,Radiation therapy equipment,2013,7.37
LUX,Luxembourg,MTU,Radiation therapy equipment,2012,5.65
LUX,Luxembourg,MTU,Radiation therapy equipment,2011,5.79
LUX,Luxembourg,MTU,Radiation therapy equipment,2010,5.92
LUX,Luxembourg,MTU,Radiation therapy equipment,2009,6.02
LUX,Luxembourg,MTU,Radiation therapy equipment,2008,6.13
LUX,Luxembourg,MTU,Radiation therapy equipment,2007,6.25
LUX,Luxembourg,MTU,Radiation therapy equipment,2006,6.34
LUX,Luxembourg,MTU,Radiation therapy equipment,2005,6.45
LUX,Luxembourg,MTU,Radiation therapy equipment,2004,6.55
LUX,Luxembourg,MTU,Radiation therapy equipment,2003,6.64
LUX,Luxembourg,MTU,Radiation therapy equipment,2002,6.73
LUX,Luxembourg,MTU,Radiation therapy equipment,2001,4.52
LUX,Luxembourg,MTU,Radiation therapy equipment,2000,4.59
LUX,Luxembourg,MTU,Radiation therapy equipment,1981,2.74
LUX,Luxembourg,MTU,Mammographs,2023,13.45
LUX,Luxembourg,MTU,Mammographs,2022,10.72
LUX,Luxembourg,MTU,Mammographs,2021,10.94
LUX,Luxembourg,MTU,Mammographs,2020,11.11
LUX,Luxembourg,MTU,Mammographs,2019,11.29
LUX,Luxembourg,MTU,Mammographs,2018,11.51
LUX,Luxembourg,MTU,Mammographs,2017,11.74
LUX,Luxembourg,MTU,Mammographs,2016,12.01
LUX,Luxembourg,MTU,Mammographs,2015,12.28
LUX,Luxembourg,MTU,Mammographs,2014,12.59
LUX,Luxembourg,MTU,Mammographs,2013,12.89
LUX,Luxembourg,MTU,Mammographs,2012,13.18
LUX,Luxembourg,MTU,Mammographs,2011,15.44
LUX,Luxembourg,MTU,Mammographs,2010,19.72
LUX,Luxembourg,MTU,Mammographs,2009,20.08
LUX,Luxembourg,MTU,Mammographs,2008,22.49
LUX,Luxembourg,MTU,Mammographs,2007,22.92
LUX,Luxembourg,MTU,Mammographs,2006,21.14
LUX,Luxembourg,MTU,Mammographs,2005,21.51
LUX,Luxembourg,MTU,Mammographs,2004,21.83
LUX,Luxembourg,MTU,Mammographs,2003,22.12
LUX,Luxembourg,MTU,Mammographs,2002,22.42
LUX,Luxembourg,MTU,Mammographs,2001,22.62
LUX,Luxembourg,MTU,Mammographs,2000,22.94
LUX,Luxembourg,MTU,Mammographs,1999,23.26
LUX,Luxembourg,MTU,Mammographs,1998,23.53
LUX,Luxembourg,MTU,Mammographs,1997,23.87
LUX,Luxembourg,MTU,Mammographs,1996,24.15
LUX,Luxembourg,MTU,Mammographs,1995,24.45
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2023,25.41
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2022,22.97
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2021,21.88
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2020,22.22
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2019,16.13
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2018,16.45
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2017,16.78
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2016,17.15
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2015,17.54
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2014,21.58
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2013,22.1
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2012,24.48
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2011,25.1
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2010,25.64
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2009,26.1
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2008,26.58
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2007,27.08
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2006,27.48
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2005,27.96
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2004,28.38
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2003,26.55
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2002,24.66
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2001,24.89
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,2000,25.23
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1999,25.58
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1998,25.88
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1997,26.25
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1996,26.57
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1995,26.89
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1994,27.3
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1993,22.67
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1992,22.96
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1991,5.17
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1990,5.24
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1989,5.31
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1988,5.36
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1987,5.39
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1986,5.43
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1985,5.45
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1984,5.46
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1983,5.46
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1982,5.46
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1981,5.48
LUX,Luxembourg,MTU,Computed tomography (CT) scanners,1980,2.75
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2023,17.94
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2022,18.38
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2021,17.19
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2020,17.46
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2019,14.52
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2018,11.51
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2017,11.74
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2016,12.01
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2015,12.28
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2014,12.59
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2013,12.89
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2012,13.18
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2011,13.51
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2010,13.81
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2009,14.06
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2008,12.27
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2007,10.42
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2006,10.57
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2005,10.75
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2004,10.92
LUX,Luxembourg,MTU,Magnetic resonance imaging (MRI) units,2003,11.06
MEX,Mexico,MTU,Mammographs,2017,9.97
MEX,Mexico,MTU,Mammographs,2016,9.78
MEX,Mexico,MTU,Computed tomography (CT) scanners,2006,3.2
MEX,Mexico,MTU,Computed tomography (CT) scanners,2005,2.96
MEX,Mexico,MTU,Computed tomography (CT) scanners,2004,2.69
MEX,Mexico,MTU,Computed tomography (CT) scanners,2003,3
MEX,Mexico,MTU,Computed tomography (CT) scanners,2002,2.92
MEX,Mexico,MTU,Computed tomography (CT) scanners,2001,2.5
MEX,Mexico,MTU,Computed tomography (CT) scanners,2020,6.69
MEX,Mexico,MTU,Computed tomography (CT) scanners,2019,6.44
MEX,Mexico,MTU,Computed tomography (CT) scanners,2018,5.92
MEX,Mexico,MTU,Computed tomography (CT) scanners,2017,5.89
MEX,Mexico,MTU,Computed tomography (CT) scanners,2016,5.93
MEX,Mexico,MTU,Computed tomography (CT) scanners,2015,5.51
MEX,Mexico,MTU,Computed tomography (CT) scanners,2014,5.7
MEX,Mexico,MTU,Computed tomography (CT) scanners,2013,5.38
MEX,Mexico,MTU,Computed tomography (CT) scanners,2012,5.13
MEX,Mexico,MTU,Computed tomography (CT) scanners,2011,4.62
MEX,Mexico,MTU,Computed tomography (CT) scanners,2010,4.75
MEX,Mexico,MTU,Computed tomography (CT) scanners,2009,4.14
MEX,Mexico,MTU,Computed tomography (CT) scanners,2008,4.04
MEX,Mexico,MTU,Computed tomography (CT) scanners,2007,3.71
MEX,Mexico,MTU,Radiation therapy equipment,2010,1.55
MEX,Mexico,MTU,Radiation therapy equipment,2009,1.51
MEX,Mexico,MTU,Radiation therapy equipment,2008,1.3
MEX,Mexico,MTU,Radiation therapy equipment,2007,1.39
MEX,Mexico,MTU,Radiation therapy equipment,2006,1.24
MEX,Mexico,MTU,Radiation therapy equipment,2005,1.02
MEX,Mexico,MTU,Radiation therapy equipment,2004,1.09
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2022,2.89
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2021,2.92
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2020,2.64
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2019,2.91
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2018,2.55
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2017,2.64
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2016,2.54
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2015,2.34
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2014,2.28
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2013,2.08
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2012,2.08
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2011,2.02
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2010,1.95
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2009,1.8
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2008,1.47
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2007,1.43
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2006,1.21
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2005,1.15
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2004,1.12
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2003,1.34
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2002,1.21
MEX,Mexico,MTU,Magnetic resonance imaging (MRI) units,2001,1.1
MEX,Mexico,MTU,Computed tomography (CT) scanners,2022,6.98
MEX,Mexico,MTU,Computed tomography (CT) scanners,2021,7.47
MEX,Mexico,MTU,Mammographs,2015,9.84
MEX,Mexico,MTU,Mammographs,2014,9.56
MEX,Mexico,MTU,Mammographs,2013,9.24
MEX,Mexico,MTU,Mammographs,2012,9.08
MEX,Mexico,MTU,Mammographs,2011,7.54
MEX,Mexico,MTU,Mammographs,2010,7.04
MEX,Mexico,MTU,Mammographs,2009,6.13
MEX,Mexico,MTU,Mammographs,2008,5.7
MEX,Mexico,MTU,Mammographs,2007,4.95
MEX,Mexico,MTU,Mammographs,2006,4.38
MEX,Mexico,MTU,Mammographs,2005,3.71
MEX,Mexico,MTU,Mammographs,2004,3.67
MEX,Mexico,MTU,Mammographs,2003,3.78
MEX,Mexico,MTU,Mammographs,2002,3.39
MEX,Mexico,MTU,Mammographs,2001,2.82
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2022,0.24
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2021,0.2
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2020,0.22
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2019,0.21
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2018,0.22
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2017,0.12
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2016,0.06
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2015,0.06
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2014,0.07
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2013,0.06
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2012,0.06
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2011,0.04
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2010,0
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2009,0
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2008,0
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2007,0
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2006,0
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2005,0
MEX,Mexico,MTU,Positron emission tomography (PET) scanners,2004,0
MEX,Mexico,MTU,Gamma cameras,2022,0.37
MEX,Mexico,MTU,Gamma cameras,2021,0.4
MEX,Mexico,MTU,Gamma cameras,2020,0.34
MEX,Mexico,MTU,Gamma cameras,2019,0.36
MEX,Mexico,MTU,Gamma cameras,2018,0.42
MEX,Mexico,MTU,Gamma cameras,2017,0.44
MEX,Mexico,MTU,Gamma cameras,2016,0.45
MEX,Mexico,MTU,Gamma cameras,2015,0.44
MEX,Mexico,MTU,Gamma cameras,2014,0.46
MEX,Mexico,MTU,Gamma cameras,2013,0.45
MEX,Mexico,MTU,Gamma cameras,2012,0.44
MEX,Mexico,MTU,Gamma cameras,2011,0.39
MEX,Mexico,MTU,Gamma cameras,2010,0.38
MEX,Mexico,MTU,Gamma cameras,2009,0.31
MEX,Mexico,MTU,Gamma cameras,2008,0.35
MEX,Mexico,MTU,Gamma cameras,2007,0.33
MEX,Mexico,MTU,Gamma cameras,2006,0.15
MEX,Mexico,MTU,Gamma cameras,2005,0.14
MEX,Mexico,MTU,Gamma cameras,2004,0.12
MEX,Mexico,MTU,Radiation therapy equipment,2022,2.08
MEX,Mexico,MTU,Radiation therapy equipment,2021,2.19
MEX,Mexico,MTU,Radiation therapy equipment,2020,2.21
MEX,Mexico,MTU,Radiation therapy equipment,2019,2.11
MEX,Mexico,MTU,Radiation therapy equipment,2018,2.13
MEX,Mexico,MTU,Radiation therapy equipment,2017,2.53
MEX,Mexico,MTU,Radiation therapy equipment,2016,2.2
MEX,Mexico,MTU,Radiation therapy equipment,2015,1.8
MEX,Mexico,MTU,Radiation therapy equipment,2014,1.73
MEX,Mexico,MTU,Radiation therapy equipment,2013,1.55
MEX,Mexico,MTU,Radiation therapy equipment,2012,1.55
MEX,Mexico,MTU,Radiation therapy equipment,2011,1.32
MEX,Mexico,MTU,Mammographs,2022,9.18
MEX,Mexico,MTU,Mammographs,2021,9.93
MEX,Mexico,MTU,Mammographs,2020,9.57
MEX,Mexico,MTU,Mammographs,2019,10.45
NLD,Netherlands,MTU,Magnetic resonance imaging (MRI) units,1992,1.78
NLD,Netherlands,MTU,Magnetic resonance imaging (MRI) units,1991,1.33
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2004,7.12
NLD,Netherlands,MTU,Computed tomography (CT) scanners,1993,9.03
NLD,Netherlands,MTU,Computed tomography (CT) scanners,1992,7.24
NLD,Netherlands,MTU,Computed tomography (CT) scanners,1990,7.29
NLD,Netherlands,MTU,Computed tomography (CT) scanners,1984,3.12
NLD,Netherlands,MTU,Computed tomography (CT) scanners,1981,2.6
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2018,14.22
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2017,13.48
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2016,13.04
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2015,13.75
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2014,13.34
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2013,11.54
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2012,10.92
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2011,12.52
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2010,12.34
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2009,11.25
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2008,10.22
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2007,7.81
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2006,8.38
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2005,8.21
NLD,Netherlands,MTU,Magnetic resonance imaging (MRI) units,1990,0.87
NLD,Netherlands,MTU,Magnetic resonance imaging (MRI) units,1988,0.34
NLD,Netherlands,MTU,Magnetic resonance imaging (MRI) units,1986,0.14
NLD,Netherlands,MTU,Gamma cameras,2022,6.95
NLD,Netherlands,MTU,Gamma cameras,2021,7.53
NLD,Netherlands,MTU,Gamma cameras,2020,6.88
NLD,Netherlands,MTU,Gamma cameras,2019,7.44
NLD,Netherlands,MTU,Gamma cameras,2018,8.18
NLD,Netherlands,MTU,Gamma cameras,2017,7.76
NLD,Netherlands,MTU,Gamma cameras,2016,8.28
NLD,Netherlands,MTU,Gamma cameras,2015,8.21
NLD,Netherlands,MTU,Gamma cameras,2014,9.49
NLD,Netherlands,MTU,Gamma cameras,2013,9.22
NLD,Netherlands,MTU,Gamma cameras,2012,10.38
NLD,Netherlands,MTU,Gamma cameras,2011,10.72
NLD,Netherlands,MTU,Gamma cameras,2010,10.77
NLD,Netherlands,MTU,Gamma cameras,2009,10.65
NLD,Netherlands,MTU,Gamma cameras,2008,10.4
NLD,Netherlands,MTU,Gamma cameras,2007,7.94
NLD,Netherlands,MTU,Mammographs,2005,3.86
NLD,Netherlands,MTU,Radiation therapy equipment,1997,7.24
NLD,Netherlands,MTU,Radiation therapy equipment,1996,7.08
NLD,Netherlands,MTU,Radiation therapy equipment,1995,7.12
NLD,Netherlands,MTU,Radiation therapy equipment,1994,7.15
NLD,Netherlands,MTU,Radiation therapy equipment,1993,6.67
NLD,Netherlands,MTU,Radiation therapy equipment,1992,6.52
NLD,Netherlands,MTU,Radiation therapy equipment,1981,3.44
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2022,15.87
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2021,15.86
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2020,14.68
NLD,Netherlands,MTU,Computed tomography (CT) scanners,2019,14.87
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2022,4.91
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2021,5.42
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2020,4.82
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2019,4.5
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2018,4.7
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2017,4.26
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2016,3.64
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2015,3.78
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2014,3.5
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2013,3.21
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2012,3.1
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2011,3.12
NLD,Netherlands,MTU,Positron emission tomography (PET) scanners,2010,2.41
